Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[260]    0.0    0.00    0.00       6         std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::size() const [260]
-----------------------------------------------
                0.00    0.00       6/6           VertexBufferElement* std::__relocate_a<VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement> >(VertexBufferElement*, VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement>&) [285]
[261]    0.0    0.00    0.00       6         VertexBufferElement* std::__niter_base<VertexBufferElement*>(VertexBufferElement*) [261]
-----------------------------------------------
                0.00    0.00       1/5           std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::__uniq_ptr_impl<void (*)(GLFWwindow*)>(GLFWwindow*, void (*&&)(GLFWwindow*)) [340]
                0.00    0.00       1/5           std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>::tuple<GLFWwindow*&, void (*)(GLFWwindow*), true>(GLFWwindow*&, void (*&&)(GLFWwindow*)) [341]
                0.00    0.00       1/5           std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_Tuple_impl<GLFWwindow*&, void (*)(GLFWwindow*), void>(GLFWwindow*&, void (*&&)(GLFWwindow*)) [322]
                0.00    0.00       1/5           std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>::_Tuple_impl<void (*)(GLFWwindow*)>(void (*&&)(GLFWwindow*)) [324]
                0.00    0.00       1/5           std::_Head_base<1ul, void (*)(GLFWwindow*), false>::_Head_base<void (*)(GLFWwindow*)>(void (*&&)(GLFWwindow*)) [317]
[262]    0.0    0.00    0.00       5         void (*&&std::forward<void (*)(GLFWwindow*)>(std::remove_reference<void (*)(GLFWwindow*)>::type&))(GLFWwindow*) [262]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::begin() [346]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::operator-(long) const [311]
                0.00    0.00       2/4           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::end() [283]
[263]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::__normal_iterator(VertexBufferElement* const&) [263]
-----------------------------------------------
                0.00    0.00       2/4           void std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_realloc_insert<VertexBufferElement>(__gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >, VertexBufferElement&&) [344]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::difference_type __gnu_cxx::operator-<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >(__gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > > const&, __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > > const&) [305]
[264]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::base() const [264]
-----------------------------------------------
                0.00    0.00       1/4           VertexBufferElement& std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::emplace_back<VertexBufferElement>(VertexBufferElement&&) [343]
                0.00    0.00       3/4           void std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_realloc_insert<VertexBufferElement>(__gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >, VertexBufferElement&&) [344]
[265]    0.0    0.00    0.00       4         VertexBufferElement&& std::forward<VertexBufferElement>(std::remove_reference<VertexBufferElement>::type&) [265]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [267]
[266]    0.0    0.00    0.00       3         std::_Head_base<0ul, GLFWwindow*, false>::_M_head(std::_Head_base<0ul, GLFWwindow*, false>&) [266]
-----------------------------------------------
                0.00    0.00       3/3           GLFWwindow*& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [270]
[267]    0.0    0.00    0.00       3         std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [267]
                0.00    0.00       3/3           std::_Head_base<0ul, GLFWwindow*, false>::_M_head(std::_Head_base<0ul, GLFWwindow*, false>&) [266]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::~vector() [349]
                0.00    0.00       2/3           void std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_realloc_insert<VertexBufferElement>(__gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >, VertexBufferElement&&) [344]
[268]    0.0    0.00    0.00       3         std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_get_Tp_allocator() [268]
-----------------------------------------------
                0.00    0.00       1/3           std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::__uniq_ptr_impl(std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>&&) [339]
                0.00    0.00       2/3           std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::~unique_ptr() [279]
[269]    0.0    0.00    0.00       3         std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::_M_ptr() [269]
                0.00    0.00       3/3           std::tuple_element<0ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [271]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [271]
[270]    0.0    0.00    0.00       3         GLFWwindow*& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [270]
                0.00    0.00       3/3           std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [267]
-----------------------------------------------
                0.00    0.00       3/3           std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::_M_ptr() [269]
[271]    0.0    0.00    0.00       3         std::tuple_element<0ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [271]
                0.00    0.00       3/3           GLFWwindow*& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [270]
-----------------------------------------------
                0.00    0.00       1/3           std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>::tuple<GLFWwindow*&, void (*)(GLFWwindow*), true>(GLFWwindow*&, void (*&&)(GLFWwindow*)) [341]
                0.00    0.00       1/3           std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_Tuple_impl<GLFWwindow*&, void (*)(GLFWwindow*), void>(GLFWwindow*&, void (*&&)(GLFWwindow*)) [322]
                0.00    0.00       1/3           std::_Head_base<0ul, GLFWwindow*, false>::_Head_base<GLFWwindow*&>(GLFWwindow*&) [315]
[272]    0.0    0.00    0.00       3         GLFWwindow*& std::forward<GLFWwindow*&>(std::remove_reference<GLFWwindow*&>::type&) [272]
-----------------------------------------------
                0.00    0.00       2/2           CreateShaderProgram(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [290]
[273]    0.0    0.00    0.00       2         CompileShader(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [273]
                0.00    0.00      16/4126        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [75]
                0.00    0.00      16/6373        std::__new_allocator<char>::~__new_allocator() [71]
                0.00    0.00       8/931         GLClearError() [86]
                0.00    0.00       8/931         GLLogCall(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [87]
-----------------------------------------------
                0.00    0.00       1/2           void VertexBufferLayout::Push<float>(unsigned int) [297]
                0.00    0.00       1/2           VertexArray::AddBuffer(VertexBuffer const&, VertexBufferLayout const&) [292]
[274]    0.0    0.00    0.00       2         VertexBufferElement::GetSizeOfType(unsigned int) [274]
-----------------------------------------------
                0.00    0.00       1/2           CreateScene(unsigned int) [291]
                0.00    0.00       1/2           Scene::Scene(unsigned int) [302]
[275]    0.0    0.00    0.00       2         Camera::Camera(Vector3f, Vector3f, float) [275]
                0.00    0.00       2/204         degreesToRadians(double) [154]
-----------------------------------------------
                0.00    0.00       2/2           CreateScene(unsigned int) [291]
[276]    0.0    0.00    0.00       2         Material::LightSource::LightSource(Vector3f) [276]
                0.00    0.00       2/1563        Vector3f::Vector3f(float, float, float) [79]
                0.00    0.00       2/40          std::remove_reference<Vector3f&>::type&& std::move<Vector3f&>(Vector3f&) [232]
                0.00    0.00       2/40          Material::Material::Material(Vector3f&&, Vector3f, float, float, float, bool) [189]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::max_size() const [278]
[277]    0.0    0.00    0.00       2         std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_get_Tp_allocator() const [277]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_check_len(unsigned long, char const*) const [313]
